customer_id,last_purchase_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_string,rfm_total,segment
12623,2011-03-08 13:50:00,276,1,305.10,1,2,2,122,5,Lost
14586,2011-03-08 10:04:00,276,1,237.36,1,1,1,111,3,Lost
16917,2011-03-08 11:55:00,276,1,391.52,1,2,2,122,5,Lost
15234,2011-03-08 08:53:00,276,1,197.00,1,1,1,111,3,Lost
15944,2011-03-08 10:33:00,276,1,325.10,1,2,2,122,5,Lost
17138,2011-03-09 11:54:00,275,1,380.50,1,2,2,122,5,Lost
13093,2011-03-09 12:14:00,275,1,7832.47,1,5,5,155,11,Cannot Lose Them
15057,2011-03-09 15:17:00,275,1,1489.50,1,4,4,144,9,Cannot Lose Them
14165,2011-03-09 12:39:00,275,1,122.54,1,1,1,111,3,Lost
13493,2011-03-09 15:35:00,275,1,618.63,1,3,3,133,7,At-Risk
12881,2011-03-09 11:44:00,275,1,298.00,1,2,2,122,5,Lost
14350,2011-03-10 14:14:00,274,1,282.93,1,2,2,122,5,Lost
16471,2011-03-10 09:41:00,274,1,223.95,1,1,1,111,3,Lost
16625,2011-03-10 12:50:00,274,1,333.08,1,2,2,122,5,Lost
18086,2011-03-10 13:34:00,274,1,101.34,1,1,1,111,3,Lost
14727,2011-03-10 14:45:00,274,1,268.58,1,2,2,122,5,Lost
14603,2011-03-10 10:27:00,274,1,660.00,1,3,3,133,7,At-Risk
15308,2011-03-10 13:08:00,274,1,310.47,1,2,2,122,5,Lost
15049,2011-03-11 12:13:00,273,1,121.17,1,1,1,111,3,Lost
14114,2011-03-11 09:42:00,273,1,386.53,1,2,2,122,5,Lost
16766,2011-03-11 15:22:00,273,1,1145.60,1,4,4,144,9,Cannot Lose Them
13043,2011-03-11 14:52:00,273,1,516.42,1,3,3,133,7,At-Risk
17194,2011-03-11 12:05:00,273,1,262.62,1,2,2,122,5,Lost
13133,2011-03-11 10:31:00,273,1,109.80,1,1,1,111,3,Lost
13226,2011-03-11 14:35:00,273,1,108.21,1,1,1,111,3,Lost
13708,2011-03-13 13:46:00,271,1,296.88,1,2,2,122,5,Lost
15388,2011-03-14 13:53:00,270,1,140.54,1,1,1,111,3,Lost
14962,2011-03-14 09:42:00,270,1,126.70,1,1,1,111,3,Lost
17542,2011-03-15 11:45:00,269,1,170.75,1,1,1,111,3,Lost
13121,2011-03-15 16:47:00,269,1,283.73,1,2,2,122,5,Lost
16037,2011-03-15 09:13:00,269,1,855.02,1,3,3,133,7,At-Risk
16392,2011-03-15 12:11:00,269,1,221.19,1,1,1,111,3,Lost
13716,2011-03-15 13:49:00,269,1,138.28,1,1,1,111,3,Lost
15047,2011-03-15 10:49:00,269,1,343.62,1,2,2,122,5,Lost
13261,2011-03-16 12:22:00,268,1,944.10,1,4,4,144,9,Cannot Lose Them
16152,2011-03-16 09:47:00,268,1,1829.04,1,4,4,144,9,Cannot Lose Them
16297,2011-03-16 08:29:00,268,1,301.90,1,2,2,122,5,Lost
13299,2011-03-16 12:55:00,268,1,142.50,1,1,1,111,3,Lost
13358,2011-03-16 11:52:00,268,1,439.03,1,2,2,122,5,Lost
16976,2011-03-17 16:33:00,267,1,251.52,1,2,2,122,5,Lost
13707,2011-03-17 18:03:00,267,1,806.41,1,3,3,133,7,At-Risk
16377,2011-03-17 15:41:00,267,1,676.20,1,3,3,133,7,At-Risk
13185,2011-03-17 11:56:00,267,1,71.40,1,1,1,111,3,Lost
12845,2011-03-17 13:34:00,267,1,354.09,1,2,2,122,5,Lost
14840,2011-03-17 12:00:00,267,1,62.85,1,1,1,111,3,Lost
13216,2011-03-17 12:18:00,267,1,333.74,1,2,2,122,5,Lost
16216,2011-03-17 15:34:00,267,1,914.93,1,3,3,133,7,At-Risk
12514,2011-03-17 16:38:00,267,1,1017.68,1,4,4,144,9,Cannot Lose Them
15019,2011-03-18 12:35:00,266,1,266.00,1,2,2,122,5,Lost
14066,2011-03-18 12:21:00,266,1,152.55,1,1,1,111,3,Lost
15695,2011-03-18 08:32:00,266,1,409.98,1,2,2,122,5,Lost
14155,2011-03-18 14:13:00,266,1,118.75,1,1,1,111,3,Lost
13072,2011-03-18 08:12:00,266,1,177.15,1,1,1,111,3,Lost
17060,2011-03-18 13:27:00,266,1,234.24,1,1,1,111,3,Lost
16716,2011-03-18 10:03:00,266,1,901.20,1,3,3,133,7,At-Risk
16256,2011-03-18 12:18:00,266,1,752.43,1,3,3,133,7,At-Risk
14633,2011-03-18 17:07:00,266,1,344.90,1,2,2,122,5,Lost
14059,2011-03-18 10:06:00,266,1,183.60,1,1,1,111,3,Lost
14041,2011-03-18 13:25:00,266,1,141.41,1,1,1,111,3,Lost
16096,2011-03-20 13:38:00,264,1,320.62,1,2,2,122,5,Lost
17230,2011-03-20 16:12:00,264,1,3638.41,1,5,5,155,11,Cannot Lose Them
15703,2011-03-20 10:51:00,264,1,211.50,1,1,1,111,3,Lost
15408,2011-03-20 15:02:00,264,1,267.18,1,2,2,122,5,Lost
15445,2011-03-20 15:06:00,264,1,113.50,1,1,1,111,3,Lost
12902,2011-03-20 12:06:00,264,1,138.68,1,1,1,111,3,Lost
16402,2011-03-20 12:25:00,264,1,299.60,1,2,2,122,5,Lost
14693,2011-03-20 12:50:00,264,1,172.90,1,1,1,111,3,Lost
13262,2011-03-21 15:06:00,263,1,200.29,1,1,1,111,3,Lost
13934,2011-03-21 08:39:00,263,1,922.10,1,3,3,133,7,At-Risk
14762,2011-03-21 08:20:00,263,1,300.52,1,2,2,122,5,Lost
16619,2011-03-21 08:18:00,263,1,226.21,1,1,1,111,3,Lost
18224,2011-03-21 10:30:00,263,1,158.95,1,1,1,111,3,Lost
17678,2011-03-21 11:52:00,263,1,298.11,1,2,2,122,5,Lost
16427,2011-03-21 17:10:00,263,1,241.06,1,1,1,111,3,Lost
17763,2011-03-21 14:25:00,263,1,15.00,1,1,1,111,3,Lost
15437,2011-03-22 13:11:00,262,1,200.16,1,1,1,111,3,Lost
14632,2011-03-22 08:49:00,262,1,114.56,1,1,1,111,3,Lost
16135,2011-03-22 12:30:00,262,1,517.55,1,3,3,133,7,At-Risk
12831,2011-03-22 13:02:00,262,1,215.05,1,1,1,111,3,Lost
15457,2011-03-22 15:31:00,262,1,237.07,1,1,1,111,3,Lost
16721,2011-03-22 16:08:00,262,1,292.47,1,2,2,122,5,Lost
17507,2011-03-23 11:48:00,261,1,605.58,1,3,3,133,7,At-Risk
13239,2011-03-23 10:25:00,261,1,329.56,1,2,2,122,5,Lost
17102,2011-03-23 10:08:00,261,1,25.50,1,1,1,111,3,Lost
17486,2011-03-23 14:00:00,261,1,396.87,1,2,2,122,5,Lost
14870,2011-03-23 10:51:00,261,1,327.25,1,2,2,122,5,Lost
16250,2011-03-23 15:07:00,261,1,389.44,1,2,2,122,5,Lost
12564,2011-03-23 14:55:00,261,1,456.90,1,2,2,122,5,Lost
13132,2011-03-23 12:44:00,261,1,77.30,1,1,1,111,3,Lost
18191,2011-03-23 12:08:00,261,1,207.80,1,1,1,111,3,Lost
12818,2011-03-23 12:06:00,261,1,1542.08,1,4,4,144,9,Cannot Lose Them
14256,2011-03-24 13:17:00,260,1,969.06,1,4,4,144,9,Cannot Lose Them
12811,2011-03-24 09:42:00,260,1,514.85,1,3,3,133,7,At-Risk
15178,2011-03-24 15:12:00,260,1,40.50,1,1,1,111,3,Lost
16769,2011-03-24 13:41:00,260,1,380.39,1,2,2,122,5,Lost
16063,2011-03-24 14:56:00,260,1,335.32,1,2,2,122,5,Lost
14348,2011-03-24 16:23:00,260,1,409.57,1,2,2,122,5,Lost
13512,2011-03-24 10:03:00,260,1,251.21,1,2,2,122,5,Lost
13341,2011-03-24 09:50:00,260,1,775.85,1,3,3,133,7,At-Risk
17698,2011-03-24 11:34:00,260,1,154.95,1,1,1,111,3,Lost
16022,2011-03-24 13:16:00,260,1,628.28,1,3,3,133,7,At-Risk
13452,2011-03-25 14:19:00,259,1,590.00,1,3,3,133,7,At-Risk
14536,2011-03-25 12:21:00,259,1,171.80,1,1,1,111,3,Lost
18071,2011-03-27 11:59:00,257,1,453.00,1,2,2,122,5,Lost
14476,2011-03-27 15:39:00,257,1,215.70,1,1,1,111,3,Lost
13357,2011-03-27 13:56:00,257,1,609.95,1,3,3,133,7,At-Risk
16692,2011-03-28 14:46:00,256,1,1276.00,1,4,4,144,9,Cannot Lose Them
13368,2011-03-28 09:59:00,256,1,623.40,1,3,3,133,7,At-Risk
15083,2011-03-28 12:18:00,256,1,88.20,1,1,1,111,3,Lost
18010,2011-03-28 12:27:00,256,1,174.80,1,1,1,111,3,Lost
12792,2011-03-28 11:36:00,256,1,400.54,1,2,2,122,5,Lost
13649,2011-03-28 11:51:00,256,1,346.60,1,2,2,122,5,Lost
15032,2011-03-28 15:03:00,256,1,4959.10,1,5,5,155,11,Cannot Lose Them
15589,2011-03-29 09:54:00,255,1,478.53,1,2,2,122,5,Lost
16980,2011-03-29 16:36:00,255,1,1078.96,1,4,4,144,9,Cannot Lose Them
13803,2011-03-29 12:57:00,255,1,277.07,1,2,2,122,5,Lost
13439,2011-03-29 14:20:00,255,1,283.71,1,2,2,122,5,Lost
17775,2011-03-30 10:50:00,254,1,56.40,1,1,1,111,3,Lost
15424,2011-03-30 13:02:00,254,1,383.34,1,2,2,122,5,Lost
15832,2011-03-30 15:29:00,254,1,836.79,1,3,3,133,7,At-Risk
18108,2011-03-30 13:56:00,254,1,271.00,1,2,2,122,5,Lost
15353,2011-03-30 12:15:00,254,1,777.02,1,3,3,133,7,At-Risk
15528,2011-03-30 16:14:00,254,1,229.33,1,1,1,111,3,Lost
17212,2011-03-31 19:42:00,253,1,226.85,1,1,1,111,3,Lost
13060,2011-03-31 11:37:00,253,1,307.53,1,2,2,122,5,Lost
14479,2011-03-31 09:07:00,253,1,316.25,1,2,2,122,5,Lost
14957,2011-03-31 17:59:00,253,1,58.49,1,1,1,111,3,Lost
17438,2011-03-31 10:26:00,253,1,388.45,1,2,2,122,5,Lost
14890,2011-03-31 11:57:00,253,1,125.65,1,1,1,111,3,Lost
15894,2011-03-31 13:50:00,253,1,263.55,1,2,2,122,5,Lost
17580,2011-04-01 12:41:00,252,1,215.72,1,1,1,111,3,Lost
14886,2011-04-01 08:56:00,252,1,364.80,1,2,2,122,5,Lost
13462,2011-04-01 11:20:00,252,1,151.50,1,1,1,111,3,Lost
13626,2011-04-01 10:05:00,252,1,257.23,1,2,2,122,5,Lost
17701,2011-04-01 12:25:00,252,1,417.95,1,2,2,122,5,Lost
15691,2011-04-01 15:13:00,252,1,136.80,1,1,1,111,3,Lost
13841,2011-04-01 12:10:00,252,1,85.00,1,1,1,111,3,Lost
16162,2011-04-01 15:03:00,252,1,37.40,1,1,1,111,3,Lost
13781,2011-04-03 12:08:00,250,1,127.84,1,1,1,111,3,Lost
18185,2011-04-04 13:42:00,249,1,304.25,1,2,2,122,5,Lost
16142,2011-04-04 10:16:00,249,1,535.34,1,3,3,133,7,At-Risk
17956,2011-04-04 13:47:00,249,1,12.75,1,1,1,111,3,Lost
13059,2011-04-04 10:40:00,249,1,183.40,1,1,1,111,3,Lost
14747,2011-04-04 14:09:00,249,1,328.20,1,2,2,122,5,Lost
16105,2011-04-05 10:13:00,248,1,336.96,1,2,2,122,5,Lost
16586,2011-04-05 09:32:00,248,1,463.95,1,2,2,122,5,Lost
15442,2011-04-05 12:24:00,248,1,594.00,1,3,3,133,7,At-Risk
17492,2011-04-05 15:21:00,248,1,374.57,1,2,2,122,5,Lost
14964,2011-04-06 14:13:00,247,1,206.21,1,1,1,111,3,Lost
14220,2011-04-06 13:23:00,247,1,632.40,1,3,3,133,7,At-Risk
15917,2011-04-06 10:40:00,247,1,123.10,1,1,1,111,3,Lost
16378,2011-04-06 15:07:00,247,1,362.95,1,2,2,122,5,Lost
17140,2011-04-06 13:33:00,247,1,465.32,1,2,2,122,5,Lost
13863,2011-04-06 10:20:00,247,1,305.78,1,2,2,122,5,Lost
17906,2011-04-06 17:25:00,247,1,72.90,1,1,1,111,3,Lost
13712,2011-04-07 12:33:00,246,1,228.84,1,1,1,111,3,Lost
16144,2011-04-07 10:09:00,246,1,175.20,1,1,1,111,3,Lost
13718,2011-04-07 13:24:00,246,1,306.55,1,2,2,122,5,Lost
12580,2011-04-07 10:24:00,246,1,415.70,1,2,2,122,5,Lost
14465,2011-04-07 12:38:00,246,1,1058.62,1,4,4,144,9,Cannot Lose Them
14981,2011-04-07 13:45:00,246,1,102.12,1,1,1,111,3,Lost
14924,2011-04-08 09:25:00,245,1,310.05,1,2,2,122,5,Lost
14619,2011-04-08 07:37:00,245,1,394.44,1,2,2,122,5,Lost
16623,2011-04-08 10:09:00,245,1,129.45,1,1,1,111,3,Lost
15119,2011-04-08 09:08:00,245,1,266.40,1,2,2,122,5,Lost
16643,2011-04-08 08:24:00,245,1,487.51,1,2,2,122,5,Lost
16010,2011-04-08 10:14:00,245,1,407.50,1,2,2,122,5,Lost
15775,2011-04-08 12:56:00,245,1,104.90,1,1,1,111,3,Lost
17035,2011-04-08 11:23:00,245,1,433.53,1,2,2,122,5,Lost
15109,2011-04-08 09:58:00,245,1,484.95,1,2,2,122,5,Lost
15655,2011-04-10 15:25:00,243,1,560.67,1,3,3,133,7,At-Risk
12447,2011-04-10 13:25:00,243,1,476.49,1,2,2,122,5,Lost
18129,2011-04-10 14:16:00,243,1,112.55,1,1,1,111,3,Lost
13508,2011-04-10 11:58:00,243,1,110.97,1,1,1,111,3,Lost
13570,2011-04-10 13:36:00,243,1,239.49,1,1,1,111,3,Lost
12982,2011-04-11 11:51:00,242,1,390.54,1,2,2,122,5,Lost
14616,2011-04-11 09:54:00,242,1,406.08,1,2,2,122,5,Lost
16552,2011-04-11 10:04:00,242,1,379.73,1,2,2,122,5,Lost
14326,2011-04-11 15:04:00,242,1,183.85,1,1,1,111,3,Lost
17574,2011-04-11 09:47:00,242,1,185.65,1,1,1,111,3,Lost
14311,2011-04-11 10:14:00,242,1,310.26,1,2,2,122,5,Lost
14339,2011-04-11 11:06:00,242,1,309.52,1,2,2,122,5,Lost
13484,2011-04-12 16:30:00,241,1,313.80,1,2,2,122,5,Lost
15212,2011-04-12 13:45:00,241,1,101.80,1,1,1,111,3,Lost
14669,2011-04-12 11:43:00,241,1,1269.99,1,4,4,144,9,Cannot Lose Them
17278,2011-04-12 13:10:00,241,1,246.04,1,1,1,111,3,Lost
15777,2011-04-12 16:43:00,241,1,1047.11,1,4,4,144,9,Cannot Lose Them
16697,2011-04-12 17:12:00,241,1,112.75,1,1,1,111,3,Lost
17972,2011-04-12 12:16:00,241,1,136.04,1,1,1,111,3,Lost
17746,2011-04-13 14:31:00,240,1,110.25,1,1,1,111,3,Lost
13740,2011-04-13 10:32:00,240,1,350.75,1,2,2,122,5,Lost
15147,2011-04-13 15:57:00,240,1,623.50,1,3,3,133,7,At-Risk
13221,2011-04-13 16:58:00,240,1,847.41,1,3,3,133,7,At-Risk
16097,2011-04-13 13:47:00,240,1,185.05,1,1,1,111,3,Lost
15139,2011-04-14 11:39:00,239,1,178.96,1,1,1,111,3,Lost
16957,2011-04-14 13:56:00,239,1,416.64,1,2,2,122,5,Lost
15935,2011-04-14 13:27:00,239,1,416.86,1,2,2,122,5,Lost
17601,2011-04-14 18:02:00,239,1,116.01,1,1,1,111,3,Lost
14105,2011-04-14 17:58:00,239,1,1266.23,1,4,4,144,9,Cannot Lose Them
17142,2011-04-14 18:22:00,239,1,579.00,1,3,3,133,7,At-Risk
14154,2011-04-14 16:26:00,239,1,1345.62,1,4,4,144,9,Cannot Lose Them
15230,2011-04-14 14:39:00,239,1,429.60,1,2,2,122,5,Lost
15135,2011-04-14 19:16:00,239,1,139.05,1,1,1,111,3,Lost
17362,2011-04-14 14:43:00,239,1,312.23,1,2,2,122,5,Lost
14206,2011-04-14 16:38:00,239,1,328.16,1,2,2,122,5,Lost
12639,2011-04-15 12:48:00,238,1,486.10,1,2,2,122,5,Lost
12582,2011-04-15 08:45:00,238,1,511.36,1,3,3,133,7,At-Risk
17367,2011-04-15 14:21:00,238,1,168.40,1,1,1,111,3,Lost
12769,2011-04-15 10:25:00,238,1,1143.60,1,4,4,144,9,Cannot Lose Them
13120,2011-04-15 10:19:00,238,1,30.60,1,1,1,111,3,Lost
15246,2011-04-15 14:45:00,238,1,514.15,1,3,3,133,7,At-Risk
18213,2011-04-17 10:21:00,236,1,232.48,1,1,1,111,3,Lost
17697,2011-04-17 15:40:00,236,1,338.95,1,2,2,122,5,Lost
16193,2011-04-17 11:45:00,236,1,314.45,1,2,2,122,5,Lost
14532,2011-04-17 13:05:00,236,1,932.85,1,3,3,133,7,At-Risk
12878,2011-04-17 13:07:00,236,1,854.99,1,3,3,133,7,At-Risk
17582,2011-04-17 13:18:00,236,1,175.27,1,1,1,111,3,Lost
13474,2011-04-17 13:53:00,236,1,229.59,1,1,1,111,3,Lost
17990,2011-04-17 11:44:00,236,1,630.84,1,3,3,133,7,At-Risk
15749,2011-04-18 13:20:00,235,1,44534.30,1,5,5,155,11,Cannot Lose Them
18009,2011-04-18 13:36:00,235,1,257.34,1,2,2,122,5,Lost
12754,2011-04-18 09:00:00,235,1,3010.74,1,5,5,155,11,Cannot Lose Them
16217,2011-04-18 13:31:00,235,1,304.25,1,2,2,122,5,Lost
16947,2011-04-18 09:38:00,235,1,406.48,1,2,2,122,5,Lost
16617,2011-04-18 10:35:00,235,1,151.85,1,1,1,111,3,Lost
14242,2011-04-19 11:46:00,234,1,280.55,1,2,2,122,5,Lost
17217,2011-04-19 17:19:00,234,1,113.50,1,1,1,111,3,Lost
13101,2011-04-19 14:37:00,234,1,101.19,1,1,1,111,3,Lost
12733,2011-04-19 16:19:00,234,1,383.95,1,2,2,122,5,Lost
12585,2011-04-19 13:39:00,234,1,2040.10,1,4,4,144,9,Cannot Lose Them
15225,2011-04-19 14:51:00,234,1,409.40,1,2,2,122,5,Lost
15717,2011-04-19 13:21:00,234,1,150.30,1,1,1,111,3,Lost
14672,2011-04-19 10:19:00,234,1,765.55,1,3,3,133,7,At-Risk
17548,2011-04-20 12:01:00,233,1,103.30,1,1,1,111,3,Lost
15517,2011-04-20 14:02:00,233,1,267.03,1,2,2,122,5,Lost
14148,2011-04-20 12:02:00,233,1,157.20,1,1,1,111,3,Lost
17120,2011-04-20 15:21:00,233,1,307.46,1,2,2,122,5,Lost
17946,2011-04-20 17:00:00,233,1,149.58,1,1,1,111,3,Lost
13485,2011-04-20 13:58:00,233,1,454.24,1,2,2,122,5,Lost
14770,2011-04-21 14:21:00,232,1,876.42,1,3,3,133,7,At-Risk
16587,2011-04-21 15:51:00,232,1,225.15,1,1,1,111,3,Lost
12622,2011-04-21 16:39:00,232,1,180.10,1,1,1,111,3,Lost
16163,2011-04-21 15:15:00,232,1,856.60,1,3,3,133,7,At-Risk
13482,2011-04-21 17:03:00,232,1,184.64,1,1,1,111,3,Lost
12354,2011-04-21 13:11:00,232,1,1079.40,1,4,4,144,9,Cannot Lose Them
17718,2011-04-21 13:39:00,232,1,139.35,1,1,1,111,3,Lost
12506,2011-04-21 08:54:00,232,1,73.50,1,1,1,111,3,Lost
17277,2011-04-26 12:47:00,227,1,1065.35,1,4,4,144,9,Cannot Lose Them
16834,2011-04-26 09:37:00,227,1,413.46,1,2,2,122,5,Lost
16823,2011-04-26 15:00:00,227,1,358.38,1,2,2,122,5,Lost
12573,2011-04-26 15:52:00,227,1,160.54,1,1,1,111,3,Lost
18183,2011-04-26 15:26:00,227,1,632.07,1,3,3,133,7,At-Risk
17670,2011-04-26 09:12:00,227,1,205.70,1,1,1,111,3,Lost
16698,2011-04-27 10:52:00,226,1,1998.00,1,4,4,144,9,Cannot Lose Them
16965,2011-04-27 12:08:00,226,1,201.19,1,1,1,111,3,Lost
17187,2011-04-27 12:39:00,226,1,203.95,1,1,1,111,3,Lost
15891,2011-04-27 12:35:00,226,1,524.52,1,3,3,133,7,At-Risk
18220,2011-04-27 09:03:00,226,1,305.28,1,2,2,122,5,Lost
14022,2011-04-28 14:39:00,225,1,440.00,1,2,2,122,5,Lost
14271,2011-04-28 12:47:00,225,1,112.32,1,1,1,111,3,Lost
17893,2011-04-28 13:50:00,225,1,112.25,1,1,1,111,3,Lost
15143,2011-04-28 12:03:00,225,1,259.45,1,2,2,122,5,Lost
13229,2011-04-28 12:07:00,225,1,160.95,1,1,1,111,3,Lost
17991,2011-04-28 15:58:00,225,1,93.35,1,1,1,111,3,Lost
16227,2011-04-28 13:33:00,225,1,314.22,1,2,2,122,5,Lost
15210,2011-04-28 16:11:00,225,1,331.18,1,2,2,122,5,Lost
15223,2011-04-28 11:31:00,225,1,755.75,1,3,3,133,7,At-Risk
16634,2011-05-01 12:09:00,222,1,217.90,1,1,1,111,3,Lost
14304,2011-05-01 11:50:00,222,1,383.45,1,2,2,122,5,Lost
16055,2011-05-03 09:26:00,220,1,134.80,1,1,1,111,3,Lost
14149,2011-05-03 09:44:00,220,1,446.62,1,2,2,122,5,Lost
17501,2011-05-03 09:47:00,220,1,288.60,1,2,2,122,5,Lost
17394,2011-05-04 13:22:00,219,1,203.87,1,1,1,111,3,Lost
14245,2011-05-04 08:40:00,219,1,1693.45,1,4,4,144,9,Cannot Lose Them
13731,2011-05-04 14:33:00,219,1,610.59,1,3,3,133,7,At-Risk
16610,2011-05-04 13:13:00,219,1,75.66,1,1,1,111,3,Lost
17646,2011-05-04 13:17:00,219,1,1008.39,1,4,4,144,9,Cannot Lose Them
17443,2011-05-04 10:47:00,219,1,534.24,1,3,3,133,7,At-Risk
16457,2011-05-05 13:19:00,218,1,208.36,1,1,1,111,3,Lost
16990,2011-05-05 08:30:00,218,1,179.00,1,1,1,111,3,Lost
13711,2011-05-05 10:31:00,218,1,252.06,1,2,2,122,5,Lost
15759,2011-05-05 15:13:00,218,1,253.04,1,2,2,122,5,Lost
14199,2011-05-05 13:44:00,218,1,185.40,1,1,1,111,3,Lost
14697,2011-05-05 15:39:00,218,1,188.61,1,1,1,111,3,Lost
14423,2011-05-05 15:12:00,218,1,265.20,1,2,2,122,5,Lost
17374,2011-05-05 09:05:00,218,1,495.77,1,3,3,133,7,At-Risk
14393,2011-05-05 18:16:00,218,1,67.95,1,1,1,111,3,Lost
18239,2011-05-05 12:38:00,218,1,1561.61,1,4,4,144,9,Cannot Lose Them
17578,2011-05-05 18:38:00,218,1,143.46,1,1,1,111,3,Lost
13762,2011-05-05 09:15:00,218,1,306.72,1,2,2,122,5,Lost
16714,2011-05-05 11:09:00,218,1,1161.53,1,4,4,144,9,Cannot Lose Them
14340,2011-05-05 09:44:00,218,1,134.70,1,1,1,111,3,Lost
17849,2011-05-05 13:46:00,218,1,605.80,1,3,3,133,7,At-Risk
16109,2011-05-05 09:17:00,218,1,611.88,1,3,3,133,7,At-Risk
12414,2011-05-06 14:51:00,217,1,562.41,1,3,3,133,7,At-Risk
15668,2011-05-06 10:39:00,217,1,76.32,1,1,1,111,3,Lost
18078,2011-05-06 14:32:00,217,1,336.13,1,2,2,122,5,Lost
17604,2011-05-06 13:43:00,217,1,309.36,1,2,2,122,5,Lost
15552,2011-05-06 14:47:00,217,1,90.12,1,1,1,111,3,Lost
17174,2011-05-06 11:47:00,217,1,59.90,1,1,1,111,3,Lost
13952,2011-05-06 09:00:00,217,1,3251.07,1,5,5,155,11,Cannot Lose Them
15235,2011-05-06 09:44:00,217,1,2247.51,1,5,5,155,11,Cannot Lose Them
16319,2011-05-06 11:27:00,217,1,404.40,1,2,2,122,5,Lost
18227,2011-05-06 12:23:00,217,1,93.75,1,1,1,111,3,Lost
13723,2011-05-06 17:04:00,217,1,199.85,1,1,1,111,3,Lost
13642,2011-05-08 12:34:00,215,1,354.80,1,2,2,122,5,Lost
14353,2011-05-08 16:06:00,215,1,90.60,1,1,1,111,3,Lost
15092,2011-05-08 14:10:00,215,1,457.81,1,2,2,122,5,Lost
14161,2011-05-08 11:41:00,215,1,1110.52,1,4,4,144,9,Cannot Lose Them
13561,2011-05-08 12:39:00,215,1,141.86,1,1,1,111,3,Lost
16756,2011-05-09 09:33:00,214,1,239.40,1,1,1,111,3,Lost
12888,2011-05-09 16:02:00,214,1,354.12,1,2,2,122,5,Lost
14699,2011-05-09 14:54:00,214,1,109.13,1,1,1,111,3,Lost
18120,2011-05-09 13:45:00,214,1,111.15,1,1,1,111,3,Lost
12355,2011-05-09 13:49:00,214,1,459.40,1,2,2,122,5,Lost
12821,2011-05-09 15:51:00,214,1,92.72,1,1,1,111,3,Lost
15433,2011-05-10 10:45:00,213,1,533.30,1,3,3,133,7,At-Risk
15063,2011-05-10 13:25:00,213,1,370.80,1,2,2,122,5,Lost
16306,2011-05-10 12:12:00,213,1,632.27,1,3,3,133,7,At-Risk
15381,2011-05-10 11:55:00,213,1,596.85,1,3,3,133,7,At-Risk
16431,2011-05-10 14:09:00,213,1,642.81,1,3,3,133,7,At-Risk
13990,2011-05-10 15:19:00,213,1,311.30,1,2,2,122,5,Lost
14288,2011-05-10 13:22:00,213,1,426.60,1,2,2,122,5,Lost
17597,2011-05-10 11:54:00,213,1,2044.37,1,4,4,144,9,Cannot Lose Them
15729,2011-05-11 12:36:00,212,1,85.00,1,1,1,111,3,Lost
14920,2011-05-11 10:32:00,212,1,977.77,1,4,4,144,9,Cannot Lose Them
13052,2011-05-11 14:12:00,212,1,348.15,1,2,2,122,5,Lost
13235,2011-05-11 17:13:00,212,1,1031.07,1,4,4,144,9,Cannot Lose Them
17889,2011-05-11 16:26:00,212,1,203.87,1,1,1,111,3,Lost
15732,2011-05-11 14:24:00,212,1,294.12,1,2,2,122,5,Lost
18133,2011-05-11 14:14:00,212,1,931.50,1,3,3,133,7,At-Risk
15079,2011-05-11 12:45:00,212,1,895.61,1,3,3,133,7,At-Risk
12976,2011-05-12 09:55:00,211,1,738.60,1,3,3,133,7,At-Risk
12625,2011-05-12 09:54:00,211,1,2683.82,1,5,5,155,11,Cannot Lose Them
12590,2011-05-12 14:52:00,211,1,9864.26,1,5,5,155,11,Cannot Lose Them
13837,2011-05-12 12:10:00,211,1,271.24,1,2,2,122,5,Lost
16244,2011-05-12 10:18:00,211,1,1522.75,1,4,4,144,9,Cannot Lose Them
14988,2011-05-12 12:05:00,211,1,334.54,1,2,2,122,5,Lost
17970,2011-05-12 20:03:00,211,1,582.59,1,3,3,133,7,At-Risk
16116,2011-05-12 12:01:00,211,1,612.78,1,3,3,133,7,At-Risk
14000,2011-05-12 16:50:00,211,1,635.66,1,3,3,133,7,At-Risk
18218,2011-05-12 12:53:00,211,1,662.08,1,3,3,133,7,At-Risk
16006,2011-05-12 13:12:00,211,1,101.40,1,1,1,111,3,Lost
16943,2011-05-12 11:57:00,211,1,816.73,1,3,3,133,7,At-Risk
14873,2011-05-13 13:52:00,210,1,519.68,1,3,3,133,7,At-Risk
12770,2011-05-13 09:33:00,210,1,1351.45,1,4,4,144,9,Cannot Lose Them
12857,2011-05-13 10:20:00,210,1,1106.40,1,4,4,144,9,Cannot Lose Them
17263,2011-05-15 14:32:00,208,1,63.44,1,1,1,111,3,Lost
15333,2011-05-15 13:27:00,208,1,1028.56,1,4,4,144,9,Cannot Lose Them
14689,2011-05-15 11:22:00,208,1,112.80,1,1,1,111,3,Lost
14888,2011-05-16 14:58:00,207,1,369.20,1,2,2,122,5,Lost
14489,2011-05-16 14:51:00,207,1,463.38,1,2,2,122,5,Lost
15813,2011-05-16 08:13:00,207,1,1303.91,1,4,4,144,9,Cannot Lose Them
13976,2011-05-17 09:13:00,206,1,357.98,1,2,2,122,5,Lost
14320,2011-05-17 09:24:00,206,1,477.79,1,2,2,122,5,Lost
17504,2011-05-17 12:59:00,206,1,2997.03,1,5,5,155,11,Cannot Lose Them
